date,label,SPY,QQQ,NVTS,IONQ
2024-05-10,spy_ief_60_40,0.5995533759468225,0.0,0.0,0.0
2024-05-13,spy_ief_60_40,0.5995856067355521,0.0,0.0,0.0
2024-05-14,spy_ief_60_40,0.6006841051414413,0.0,0.0,0.0
2024-05-15,spy_ief_60_40,0.6036324704383483,0.0,0.0,0.0
2024-05-16,spy_ief_60_40,0.6031395304526875,0.0,0.0,0.0
2024-05-17,spy_ief_60_40,0.6034833700726072,0.0,0.0,0.0
2024-05-20,spy_ief_60_40,0.6037588347994439,0.0,0.0,0.0
2024-05-21,spy_ief_60_40,0.6043447030647985,0.0,0.0,0.0
2024-05-22,spy_ief_60_40,0.6036549961636389,0.0,0.0,0.0
2024-05-23,spy_ief_60_40,0.6018996692429219,0.0,0.0,0.0
2024-05-24,spy_ief_60_40,0.6007216406292363,0.0,0.0,0.0
2024-05-28,spy_ief_60_40,0.6008891873902716,0.0,0.0,0.0
2024-05-29,spy_ief_60_40,0.5992027262310432,0.0,0.0,0.0
2024-05-30,spy_ief_60_40,0.5976032384444517,0.0,0.0,0.0
2024-05-31,spy_ief_60_40,0.599781635773179,0.0,0.0,0.0
2024-06-03,spy_ief_60_40,0.5999772773383228,0.0,0.0,0.0
2024-06-04,spy_ief_60_40,0.6002453954826086,0.0,0.0,0.0
2024-06-05,spy_ief_60_40,0.6030770693536134,0.0,0.0,0.0
2024-06-06,spy_ief_60_40,0.6030725192195787,0.0,0.0,0.0
2024-06-07,spy_ief_60_40,0.6027813730565355,0.0,0.0,0.0
2024-06-10,spy_ief_60_40,0.6011132054540365,0.0,0.0,0.0
2024-06-11,spy_ief_60_40,0.6016898224209416,0.0,0.0,0.0
2024-06-12,spy_ief_60_40,0.6036484931783807,0.0,0.0,0.0
2024-06-13,spy_ief_60_40,0.6041296431629851,0.0,0.0,0.0
2024-06-14,spy_ief_60_40,0.6042750899492781,0.0,0.0,0.0
2024-06-17,spy_ief_60_40,0.6061691421653373,0.0,0.0,0.0
2024-06-18,spy_ief_60_40,0.6067747820165919,0.0,0.0,0.0
2024-06-20,spy_ief_60_40,0.6061255250474387,0.0,0.0,0.0
2024-06-21,spy_ief_60_40,0.6058051890243575,0.0,0.0,0.0
2024-06-24,spy_ief_60_40,0.6050274059911152,0.0,0.0,0.0
2024-06-25,spy_ief_60_40,0.6003702638467314,0.0,0.0,0.0
2024-06-26,spy_ief_60_40,0.6006695362579436,0.0,0.0,0.0
2024-06-27,spy_ief_60_40,0.601047313526354,0.0,0.0,0.0
2024-06-28,spy_ief_60_40,0.6001014858670793,0.0,0.0,0.0
2024-07-01,spy_ief_60_40,0.6005947533505082,0.0,0.0,0.0
2024-07-02,spy_ief_60_40,0.6022026211527247,0.0,0.0,0.0
2024-07-03,spy_ief_60_40,0.603268762970568,0.0,0.0,0.0
2024-07-05,spy_ief_60_40,0.6046440637328896,0.0,0.0,0.0
2024-07-08,spy_ief_60_40,0.6049197726601816,0.0,0.0,0.0
2024-07-09,spy_ief_60_40,0.6051520330005855,0.0,0.0,0.0
2024-07-10,spy_ief_60_40,0.6018226653562245,0.0,0.0,0.0
2024-07-11,spy_ief_60_40,0.599745607998773,0.0,0.0,0.0
2024-07-12,spy_ief_60_40,0.601254037725458,0.0,0.0,0.0
2024-07-15,spy_ief_60_40,0.6019122711372328,0.0,0.0,0.0
2024-07-16,spy_ief_60_40,0.6033281491427045,0.0,0.0,0.0
2024-07-17,spy_ief_60_40,0.5999439556590602,0.0,0.0,0.0
2024-07-18,spy_ief_60_40,0.5980909594596846,0.0,0.0,0.0
2024-07-19,spy_ief_60_40,0.5964883334520473,0.0,0.0,0.0
2024-07-22,spy_ief_60_40,0.5989546877980185,0.0,0.0,0.0
2024-07-23,spy_ief_60_40,0.5985775116357981,0.0,0.0,0.0
2024-07-24,spy_ief_60_40,0.5966355653300762,0.0,0.0,0.0
2024-07-25,spy_ief_60_40,0.5953777022247317,0.0,0.0,0.0
2024-07-26,spy_ief_60_40,0.5980579240325706,0.0,0.0,0.0
2024-07-29,spy_ief_60_40,0.5981991394771959,0.0,0.0,0.0
2024-07-30,spy_ief_60_40,0.5969776765657824,0.0,0.0,0.0
2024-07-31,spy_ief_60_40,0.6008508677991109,0.0,0.0,0.0
2024-08-01,spy_ief_60_40,0.5974255185040164,0.0,0.0,0.0
2024-08-02,spy_ief_60_40,0.5928972756211771,0.0,0.0,0.0
2024-08-05,spy_ief_60_40,0.5857441590703751,0.0,0.0,0.0
2024-08-06,spy_ief_60_40,0.5879692697441268,0.0,0.0,0.0
2024-08-07,spy_ief_60_40,0.5954946964708941,0.0,0.0,0.0
