date,label,cash,gross_exposure,equity,cash_weight
2024-06-05,spy_ief_60_40,50494.625029575414,76720.56243098582,127215.18746056124,0.39692293064638656
2024-06-06,spy_ief_60_40,50494.625029575414,76719.10411383164,127213.72914340705,0.3969274807804212
2024-06-07,spy_ief_60_40,50494.625029575414,76625.86128327373,127120.48631284914,0.39721862694346455
2024-06-10,spy_ief_60_40,50800.55151682653,76555.2602358556,127355.81175268213,0.39888679454596354
2024-06-11,spy_ief_60_40,50800.55151682653,76739.62791216485,127540.17942899138,0.3983101775790584
2024-06-12,spy_ief_60_40,50800.55151682653,77369.89981865852,128170.45133548505,0.3963515068216193
2024-06-13,spy_ief_60_40,50800.55151682653,77525.68114863621,128326.23266546274,0.3958703568370149
2024-06-14,spy_ief_60_40,50800.55151682653,77572.84683789212,128373.39835471865,0.39572491005072186
2024-06-17,spy_ief_60_40,50800.55151682653,78190.23350224257,128990.7850190691,0.3938308578346626
2024-06-18,spy_ief_60_40,50800.55151682653,78388.90326267346,129189.45477949998,0.39322521798340815
2024-06-20,spy_ief_60_40,50800.55151682653,78175.94924003263,128976.50075685915,0.39387447495256134
2024-06-21,spy_ief_60_40,50800.55151682653,78071.13857745411,128871.69009428064,0.3941948109756424
2024-06-24,spy_ief_60_40,50800.55151682653,77817.36346611475,128617.91498294128,0.3949725940088848
2024-06-25,spy_ief_60_40,51518.84869913466,77397.6058045808,128916.45450371546,0.3996297361532685
2024-06-26,spy_ief_60_40,51518.84869913466,77494.2203674236,129013.06906655825,0.3993304637420564
2024-06-27,spy_ief_60_40,51518.84869913466,77616.38574310261,129135.23444223727,0.398952686473646
